trade_id,entry_unix,entry_et,entry_time_et,entry_price,entry_session_id,exit_unix,exit_et,exit_time_et,exit_price,exit_session_id,direction,bars_held,minutes_held,stop_price_at_entry,max_adverse_excursion_usd,point_value_usd,loss_cap_usd,exit_reason,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1771837500|LONG,1771837500,2026-02-23 04:05:00 ET,2026-02-23 04:05:00 ET,24974.5,,1771854300,2026-02-23 08:45:00 ET,2026-02-23 08:45:00 ET,24950.25,,LONG,55,,,,,,,-0.12205478128474168,-0.12205478128474168,-61.02739064237084,-61.02739064237084,16.060000506283625,8030.000253141813,LOSS,2026-03-30T02:38:12.516489+00:00
1771866600|SHORT,1771866600,2026-02-23 12:10:00 ET,2026-02-23 12:10:00 ET,24733.25,,1771883400,2026-02-23 16:50:00 ET,2026-02-23 16:50:00 ET,24781.0,,SHORT,55,,,,,,,-0.2201518051744622,-0.2201518051744622,-110.0759025872311,-110.0759025872311,15.839848701109164,7919.924350554582,LOSS,2026-03-30T02:38:12.516520+00:00
1771952400|LONG,1771952400,2026-02-24 12:00:00 ET,2026-02-24 12:00:00 ET,25030.5,,1771969200,2026-02-24 16:40:00 ET,2026-02-24 16:40:00 ET,25021.25,,LONG,55,,,,,,,-0.06192547476735477,-0.06192547476735477,-30.962737383677386,-30.962737383677386,15.777923226341809,7888.9616131709045,LOSS,2026-03-30T02:38:12.516586+00:00
1772029800|LONG,1772029800,2026-02-25 09:30:00 ET,2026-02-25 09:30:00 ET,25223.0,,1772046600,2026-02-25 14:10:00 ET,2026-02-25 14:10:00 ET,25370.0,,LONG,55,,,,,,,0.5576793659984425,0.5576793659984425,278.8396829992212,278.8396829992212,16.33560259234025,8167.801296170126,WIN,2026-03-30T02:38:12.516647+00:00
1772064600|SHORT,1772064600,2026-02-25 19:10:00 ET,2026-02-25 19:10:00 ET,25331.5,,1772081400,2026-02-25 23:50:00 ET,2026-02-25 23:50:00 ET,25300.25,,SHORT,55,,,,,,,0.09790930173245727,0.09790930173245727,48.95465086622863,48.95465086622863,16.43351189407271,8216.755947036354,WIN,2026-03-30T02:38:12.516681+00:00
1772116800|SHORT,1772116800,2026-02-26 09:40:00 ET,2026-02-26 09:40:00 ET,25265.25,2026-02-26,1772118900,2026-02-26 10:15:00 ET,2026-02-26 10:15:00 ET,24952.75,2026-02-26,SHORT,7,35.0,25290.25,-15.0,20.0,500.0,signal_flat,12.5,12.5,6250.0,6250.0,28.93351189407271,14466.755947036354,WIN,2026-03-30T04:16:29.557514+00:00
1772117100|SHORT,1772117100,2026-02-26 09:45:00 ET,2026-02-26 09:45:00 ET,25230.25,,1772133900,2026-02-26 14:25:00 ET,2026-02-26 14:25:00 ET,25078.75,,SHORT,55,,,,,,,0.5699347111707942,0.5699347111707942,284.9673555853971,284.9673555853971,29.503446605243504,14751.723302621751,WIN,2026-03-30T02:38:12.516727+00:00
1772118600|SHORT,1772118600,2026-02-26 10:10:00 ET,2026-02-26 10:10:00 ET,25067.0,2026-02-26,1772122800,2026-02-26 11:20:00 ET,2026-02-26 11:20:00 ET,25050.5,2026-02-26,SHORT,14,70.0,25092.0,-55.0,20.0,500.0,signal_flat,0.66,0.66,330.0,330.0,30.163446605243504,15081.723302621751,WIN,2026-03-30T03:21:20.309316+00:00
1772133600|LONG,1772133600,2026-02-26 14:20:00 ET,2026-02-26 14:20:00 ET,25078.75,,1772142900,2026-02-26 16:55:00 ET,2026-02-26 16:55:00 ET,25039.5,,LONG,30,,,,,,,-0.18149826979568795,-0.18149826979568795,-90.74913489784397,-90.74913489784397,29.981948335447814,14990.974167723907,LOSS,2026-03-30T02:38:12.516743+00:00
1772192100|SHORT,1772192100,2026-02-27 06:35:00 ET,2026-02-27 06:35:00 ET,24963.5,2026-02-27,1772194200,2026-02-27 07:10:00 ET,2026-02-27 07:10:00 ET,24977.5,2026-02-27,SHORT,7,35.0,24988.5,-320.0,20.0,500.0,signal_flat,-0.5599999999999999,-0.5599999999999999,-280.0,-280.0,29.421948335447816,14710.974167723907,LOSS,2026-03-30T04:16:29.557776+00:00
1772196000|SHORT,1772196000,2026-02-27 07:40:00 ET,2026-02-27 07:40:00 ET,24928.0,,1772212800,2026-02-27 12:20:00 ET,2026-02-27 12:20:00 ET,24942.25,,SHORT,55,,,,,,,-0.09004818063532705,-0.09004818063532705,-45.02409031766352,-45.02409031766352,29.331900154812487,14665.950077406244,LOSS,2026-03-30T02:38:12.516809+00:00
1772196600|SHORT,1772196600,2026-02-27 07:50:00 ET,2026-02-27 07:50:00 ET,24921.75,2026-02-27,1772199300,2026-02-27 08:35:00 ET,2026-02-27 08:35:00 ET,24823.75,2026-02-27,SHORT,9,45.0,24946.75,-420.0,20.0,500.0,signal_flat,3.92,3.92,1960.0,1960.0,33.25190015481249,16625.950077406244,WIN,2026-03-30T04:16:29.557830+00:00
1772217900|SHORT,1772217900,2026-02-27 13:45:00 ET,2026-02-27 13:45:00 ET,24905.25,,1772229300,2026-02-27 16:55:00 ET,2026-02-27 16:55:00 ET,24945.25,,SHORT,37,,,,,,,-0.18721630282237944,-0.18721630282237944,-93.60815141118972,-93.60815141118972,33.06468385199011,16532.341925995053,LOSS,2026-03-30T02:38:12.516830+00:00
1772413800|LONG,1772413800,2026-03-01 20:10:00 ET,2026-03-01 20:10:00 ET,24873.75,,1772429100,2026-03-02 00:25:00 ET,2026-03-02 00:25:00 ET,24722.75,,LONG,50,,,,,,,-0.6319109187110872,-0.6319109187110872,-315.9554593555436,-315.9554593555436,32.432772933279026,16216.38646663951,LOSS,2026-03-30T02:38:12.516867+00:00
1772428800|SHORT,1772428800,2026-03-02 00:20:00 ET,2026-03-02 00:20:00 ET,24722.75,,1772445600,2026-03-02 05:00:00 ET,2026-03-02 05:00:00 ET,24629.0,,SHORT,55,,,,,,,0.3525405661860548,0.3525405661860548,176.2702830930274,176.2702830930274,32.78531349946508,16392.656749732538,WIN,2026-03-30T02:38:12.516891+00:00
1772432700|SHORT,1772432700,2026-03-02 01:25:00 ET,2026-03-02 01:25:00 ET,24669.75,2026-03-02,1772434800,2026-03-02 02:00:00 ET,2026-03-02 02:00:00 ET,24587.5,2026-03-02,SHORT,7,35.0,24694.75,-190.0,20.0,500.0,signal_flat,3.29,3.29,1645.0,1645.0,36.07531349946508,18037.656749732538,WIN,2026-03-30T04:16:29.558045+00:00
1772445300|LONG,1772445300,2026-03-02 04:55:00 ET,2026-03-02 04:55:00 ET,24629.0,,1772462100,2026-03-02 09:35:00 ET,2026-03-02 09:35:00 ET,24832.75,,LONG,55,,,,,,,0.8021070142628872,0.8021070142628872,401.0535071314436,401.0535071314436,36.87742051372797,18438.710256863982,WIN,2026-03-30T02:38:12.516915+00:00
1772474700|LONG,1772474700,2026-03-02 13:05:00 ET,2026-03-02 13:05:00 ET,25046.25,,1772488500,2026-03-02 16:55:00 ET,2026-03-02 16:55:00 ET,24996.0,,LONG,45,,,,,,,-0.22557544237282734,-0.22557544237282734,-112.78772118641368,-112.78772118641368,36.65184507135514,18325.922535677568,LOSS,2026-03-30T02:38:12.516944+00:00
1772496600|SHORT,1772496600,2026-03-02 19:10:00 ET,2026-03-02 19:10:00 ET,24947.5,,1772513400,2026-03-02 23:50:00 ET,2026-03-02 23:50:00 ET,24803.5,,SHORT,55,,,,,,,0.5539531780807572,0.5539531780807572,276.9765890403786,276.9765890403786,37.2057982494359,18602.899124717947,WIN,2026-03-30T02:38:12.516979+00:00
1772503800|SHORT,1772503800,2026-03-02 21:10:00 ET,2026-03-02 21:10:00 ET,24857.0,2026-03-03,1772505900,2026-03-02 21:45:00 ET,2026-03-02 21:45:00 ET,24874.75,2026-03-03,SHORT,7,35.0,24882.0,-445.0,20.0,500.0,signal_flat,-0.7100000000000001,-0.7100000000000001,-355.0,-355.0,36.4957982494359,18247.899124717947,LOSS,2026-03-30T04:16:29.558296+00:00
1772508300|SHORT,1772508300,2026-03-02 22:25:00 ET,2026-03-02 22:25:00 ET,24823.25,2026-03-03,1772508900,2026-03-02 22:35:00 ET,2026-03-02 22:35:00 ET,24848.25,2026-03-03,SHORT,2,10.0,24848.25,-935.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,35.4957982494359,17747.899124717947,LOSS,2026-03-30T04:16:29.558327+00:00
1772508900|SHORT,1772508900,2026-03-02 22:35:00 ET,2026-03-02 22:35:00 ET,24868.75,2026-03-03,1772510400,2026-03-02 23:00:00 ET,2026-03-02 23:00:00 ET,24832.25,2026-03-03,SHORT,5,25.0,24893.75,-225.0,20.0,500.0,signal_flat,1.46,1.46,730.0,730.0,36.9557982494359,18477.899124717947,WIN,2026-03-30T04:16:29.558360+00:00
1772522700|SHORT,1772522700,2026-03-03 02:25:00 ET,2026-03-03 02:25:00 ET,24703.75,2026-03-03,1772524800,2026-03-03 03:00:00 ET,2026-03-03 03:00:00 ET,24679.0,2026-03-03,SHORT,7,35.0,24728.75,-195.0,20.0,500.0,signal_flat,0.9900000000000001,0.9900000000000001,495.0,495.0,37.9457982494359,18972.899124717947,WIN,2026-03-30T04:16:29.558438+00:00
1772523300|SHORT,1772523300,2026-03-03 02:35:00 ET,2026-03-03 02:35:00 ET,24686.75,,1772540100,2026-03-03 07:15:00 ET,2026-03-03 07:15:00 ET,24555.25,,SHORT,55,,,,,,,0.504945788557909,0.504945788557909,252.47289427895447,252.47289427895447,38.450744037993815,19225.372018996903,WIN,2026-03-30T02:38:12.517009+00:00
1772541000|LONG,1772541000,2026-03-03 07:30:00 ET,2026-03-03 07:30:00 ET,24578.25,,1772557800,2026-03-03 12:10:00 ET,2026-03-03 12:10:00 ET,24638.0,,LONG,55,,,,,,,0.21803524134653696,0.21803524134653696,109.01762067326848,109.01762067326848,38.66877927934035,19334.38963967017,WIN,2026-03-30T02:38:12.517033+00:00
1772591400|SHORT,1772591400,2026-03-03 21:30:00 ET,2026-03-03 21:30:00 ET,24599.0,,1772608500,2026-03-04 02:15:00 ET,2026-03-04 02:15:00 ET,24543.0,,SHORT,55,,,,,,,0.19955033181819903,0.19955033181819903,99.77516590909951,99.77516590909951,38.86832961115855,19434.164805579272,WIN,2026-03-30T02:38:12.517076+00:00
1772594400|SHORT,1772594400,2026-03-03 22:20:00 ET,2026-03-03 22:20:00 ET,24573.75,,1772610900,2026-03-04 02:55:00 ET,2026-03-04 02:55:00 ET,24663.25,,SHORT,53,,,,,,,-0.39116605451442465,-0.39116605451442465,-195.58302725721234,-195.58302725721234,38.47716355664413,19238.58177832206,LOSS,2026-03-30T02:36:16.885769+00:00
1772610600|LONG,1772610600,2026-03-04 02:50:00 ET,2026-03-04 02:50:00 ET,24663.25,,1772627400,2026-03-04 07:30:00 ET,2026-03-04 07:30:00 ET,24731.25,,LONG,55,,,,,,,0.2506385828907387,0.2506385828907387,125.31929144536934,125.31929144536934,38.727802139534866,19363.901069767428,WIN,2026-03-30T02:38:12.517102+00:00
1772633100|LONG,1772633100,2026-03-04 09:05:00 ET,2026-03-04 09:05:00 ET,24875.25,,1772649900,2026-03-04 13:45:00 ET,2026-03-04 13:45:00 ET,25200.25,,LONG,55,,,,,,,1.2812150279081003,1.2812150279081003,640.6075139540501,640.6075139540501,40.00901716744296,20004.50858372148,WIN,2026-03-30T02:38:12.517129+00:00
1772650800|LONG,1772650800,2026-03-04 14:00:00 ET,2026-03-04 14:00:00 ET,25208.75,,1772661300,2026-03-04 16:55:00 ET,2026-03-04 16:55:00 ET,25146.75,,LONG,34,,,,,,,-0.2708893139622526,-0.2708893139622526,-135.4446569811263,-135.4446569811263,39.73812785348071,19869.063926740353,LOSS,2026-03-30T02:38:12.517151+00:00
1772675700|SHORT,1772675700,2026-03-04 20:55:00 ET,2026-03-04 20:55:00 ET,25071.0,,1772692800,2026-03-05 01:40:00 ET,2026-03-05 01:40:00 ET,25002.25,,SHORT,55,,,,,,,0.24834246122900083,0.24834246122900083,124.17123061450042,124.17123061450042,39.98647031470971,19993.235157354855,WIN,2026-03-30T02:38:12.517192+00:00
1772717400|SHORT,1772717400,2026-03-05 08:30:00 ET,2026-03-05 08:30:00 ET,25025.5,2026-03-05,1772721000,2026-03-05 09:30:00 ET,2026-03-05 09:30:00 ET,25050.5,2026-03-05,SHORT,12,60.0,25050.5,-1390.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,38.98647031470971,19493.235157354855,LOSS,2026-03-30T04:16:29.559065+00:00
1772718900|SHORT,1772718900,2026-03-05 08:55:00 ET,2026-03-05 08:55:00 ET,24993.75,,1772735700,2026-03-05 13:35:00 ET,2026-03-05 13:35:00 ET,24797.25,,SHORT,55,,,,,,,0.7539295822467151,0.7539295822467151,376.96479112335754,376.96479112335754,39.740399896956426,19870.199948478214,WIN,2026-03-30T02:38:12.517233+00:00
1772742300|LONG,1772742300,2026-03-05 15:25:00 ET,2026-03-05 15:25:00 ET,24955.0,,1772747700,2026-03-05 16:55:00 ET,2026-03-05 16:55:00 ET,25009.75,,LONG,17,,,,,,,0.19436964517483002,0.19436964517483002,97.18482258741501,97.18482258741501,39.93476954213126,19967.38477106563,WIN,2026-03-30T02:38:12.517250+00:00
1772773800|LONG,1772773800,2026-03-06 00:10:00 ET,2026-03-06 00:10:00 ET,25127.75,,1772788800,2026-03-06 04:20:00 ET,2026-03-06 04:20:00 ET,24999.0,,LONG,49,,,,,,,-0.5372551187465491,-0.5372551187465491,-268.62755937327455,-268.62755937327455,39.397514423384706,19698.757211692355,LOSS,2026-03-30T01:44:45.481440+00:00
1772788500|SHORT,1772788500,2026-03-06 04:15:00 ET,2026-03-06 04:15:00 ET,24999.0,,1772807100,2026-03-06 09:25:00 ET,2026-03-06 09:25:00 ET,24645.25,,SHORT,61,,,,,,,1.4060628387749796,1.4060628387749796,703.0314193874898,703.0314193874898,40.803577262159685,20401.788631079846,WIN,2026-03-30T02:38:12.517310+00:00
1772788800|SHORT,1772788800,2026-03-06 04:20:00 ET,2026-03-06 04:20:00 ET,24983.25,2026-03-06,1772790900,2026-03-06 04:55:00 ET,2026-03-06 04:55:00 ET,24920.75,2026-03-06,SHORT,7,35.0,25008.25,-180.0,20.0,500.0,signal_flat,2.5,2.5,1250.0,1250.0,43.303577262159685,21651.788631079846,WIN,2026-03-30T04:16:29.559294+00:00
1772800800|SHORT,1772800800,2026-03-06 07:40:00 ET,2026-03-06 07:40:00 ET,24844.75,2026-03-06,1772802900,2026-03-06 08:15:00 ET,2026-03-06 08:15:00 ET,24845.25,2026-03-06,SHORT,7,35.0,24869.75,-375.0,20.0,500.0,signal_flat,-0.02,-0.02,-10.0,-10.0,43.28357726215968,21641.788631079846,LOSS,2026-03-30T04:16:29.559358+00:00
1772808300|SHORT,1772808300,2026-03-06 09:45:00 ET,2026-03-06 09:45:00 ET,24675.25,,1772824500,2026-03-06 14:15:00 ET,2026-03-06 14:15:00 ET,24843.25,,SHORT,53,,,,,,,-0.7120424513647694,-0.7120424513647694,-356.0212256823847,-356.0212256823847,42.571534810794915,21285.767405397462,LOSS,2026-03-30T01:44:45.481489+00:00
1773012600|SHORT,1773012600,2026-03-08 19:30:00 ET,2026-03-08 19:30:00 ET,24259.5,2026-03-09,1773016800,2026-03-08 20:40:00 ET,2026-03-08 20:40:00 ET,24139.75,2026-03-09,SHORT,14,70.0,24284.5,-210.0,20.0,500.0,signal_flat,4.79,4.79,2395.0,2395.0,47.361534810794915,23680.767405397462,WIN,2026-03-30T03:21:20.310924+00:00
1773020700|SHORT,1773020700,2026-03-08 21:45:00 ET,2026-03-08 21:45:00 ET,24033.0,,1773033900,2026-03-09 01:25:00 ET,2026-03-09 01:25:00 ET,24199.0,,SHORT,43,,,,,,,-0.7131035377168748,-0.7131035377168748,-356.5517688584374,-356.5517688584374,46.64843127307804,23324.215636539026,LOSS,2026-03-30T01:44:45.481534+00:00
1773033600|LONG,1773033600,2026-03-09 01:20:00 ET,2026-03-09 01:20:00 ET,24199.0,,1773050400,2026-03-09 06:00:00 ET,2026-03-09 06:00:00 ET,24419.75,,LONG,55,,,,,,,0.8870038904727151,0.8870038904727151,443.5019452363575,443.5019452363575,47.53543516355075,23767.71758177538,WIN,2026-03-30T02:38:12.517380+00:00
1773051300|LONG,1773051300,2026-03-09 06:15:00 ET,2026-03-09 06:15:00 ET,24393.75,,1773068100,2026-03-09 10:55:00 ET,2026-03-09 10:55:00 ET,24577.0,,LONG,55,,,,,,,0.7260253356377033,0.7260253356377033,363.01266781885164,363.01266781885164,48.26146049918845,24130.73024959423,WIN,2026-03-30T01:44:45.481577+00:00
1773058800|LONG,1773058800,2026-03-09 08:20:00 ET,2026-03-09 08:20:00 ET,24453.75,,1773076200,2026-03-09 13:10:00 ET,2026-03-09 13:10:00 ET,24686.0,,LONG,57,,,,,,,0.9245125807288312,0.9245125807288312,462.25629036441563,462.25629036441563,49.18597307991728,24592.986539958645,WIN,2026-03-30T02:38:12.517410+00:00
1773072300|LONG,1773072300,2026-03-09 12:05:00 ET,2026-03-09 12:05:00 ET,24662.0,,1773089100,2026-03-09 16:45:00 ET,2026-03-09 16:45:00 ET,24960.0,,LONG,55,,,,,,,1.1830359105507116,1.1830359105507116,591.5179552753558,591.5179552753558,50.369008990468,25184.504495234,WIN,2026-03-30T01:44:45.481601+00:00
1773076800|LONG,1773076800,2026-03-09 13:20:00 ET,2026-03-09 13:20:00 ET,24619.25,,1773089700,2026-03-09 16:55:00 ET,2026-03-09 16:55:00 ET,24962.0,,LONG,42,,,,,,,1.3668492831689916,1.3668492831689916,683.4246415844958,683.4246415844958,51.735858273636985,25867.929136818497,WIN,2026-03-30T02:38:12.517430+00:00
1773094800|SHORT,1773094800,2026-03-09 18:20:00 ET,2026-03-09 18:20:00 ET,24885.25,,1773107700,2026-03-09 21:55:00 ET,2026-03-09 21:55:00 ET,24986.25,,SHORT,42,,,,,,,-0.4315415710514525,-0.4315415710514525,-215.77078552572627,-215.77078552572627,51.30431670258553,25652.158351292772,LOSS,2026-03-30T02:38:12.517458+00:00
1773107400|LONG,1773107400,2026-03-09 21:50:00 ET,2026-03-09 21:50:00 ET,24986.25,,1773110100,2026-03-09 22:35:00 ET,2026-03-09 22:35:00 ET,24951.5,,LONG,8,,,,,,,-0.1640399745422072,-0.1640399745422072,-82.0199872711036,-82.0199872711036,51.140276728043325,25570.13836402167,LOSS,2026-03-30T02:38:12.517468+00:00
1773127200|LONG,1773127200,2026-03-10 03:20:00 ET,2026-03-10 03:20:00 ET,25039.25,,1773143100,2026-03-10 07:45:00 ET,2026-03-10 07:45:00 ET,24973.5,,LONG,52,,,,,,,-0.28750144435554237,-0.28750144435554237,-143.7507221777712,-143.7507221777712,50.852775283687784,25426.3876418439,LOSS,2026-03-30T02:31:10.514452+00:00
1773142800|SHORT,1773142800,2026-03-10 07:40:00 ET,2026-03-10 07:40:00 ET,24973.5,,1773150600,2026-03-10 09:50:00 ET,2026-03-10 09:50:00 ET,25046.5,,SHORT,25,,,,,,,-0.3176223140719081,-0.3176223140719081,-158.81115703595407,-158.81115703595407,50.53515296961588,25267.576484807945,LOSS,2026-03-30T02:31:10.514467+00:00
1773150300|LONG,1773150300,2026-03-10 09:45:00 ET,2026-03-10 09:45:00 ET,25046.5,,1773167100,2026-03-10 14:25:00 ET,2026-03-10 14:25:00 ET,25030.75,,LONG,55,,,,,,,-0.08792079812314224,-0.08792079812314224,-43.960399061571124,-43.960399061571124,50.447232171492736,25223.616085746373,LOSS,2026-03-30T02:31:10.514490+00:00
1773214500|SHORT,1773214500,2026-03-11 03:35:00 ET,2026-03-11 03:35:00 ET,24959.0,,1773231300,2026-03-11 08:15:00 ET,2026-03-11 08:15:00 ET,24955.75,,SHORT,55,,,,,,,-0.014224124308026553,-0.014224124308026553,-7.112062154013277,-7.112062154013277,50.43300804718471,25216.50402359236,LOSS,2026-03-30T02:38:12.517567+00:00
1773219600|SHORT,1773219600,2026-03-11 05:00:00 ET,2026-03-11 05:00:00 ET,24928.75,2026-03-11,1773220500,2026-03-11 05:15:00 ET,2026-03-11 05:15:00 ET,24953.75,2026-03-11,SHORT,3,15.0,24953.75,-515.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,49.43300804718471,24716.50402359236,LOSS,2026-03-30T04:16:29.560098+00:00
1773220500|SHORT,1773220500,2026-03-11 05:15:00 ET,2026-03-11 05:15:00 ET,24950.25,2026-03-11,1773221700,2026-03-11 05:35:00 ET,2026-03-11 05:35:00 ET,24933.75,2026-03-11,SHORT,4,20.0,24975.25,-410.0,20.0,500.0,signal_flat,0.66,0.66,330.0,330.0,50.0930080471847,25046.50402359236,WIN,2026-03-30T04:16:29.560125+00:00
1773236100|LONG,1773236100,2026-03-11 09:35:00 ET,2026-03-11 09:35:00 ET,25102.75,,1773252900,2026-03-11 14:15:00 ET,2026-03-11 14:15:00 ET,24913.0,,LONG,55,,,,,,,-0.7807379557627225,-0.7807379557627225,-390.3689778813613,-390.3689778813613,49.31227009142198,24656.135045711,LOSS,2026-03-30T01:44:45.481787+00:00
1773252900|SHORT,1773252900,2026-03-11 14:15:00 ET,2026-03-11 14:15:00 ET,24922.25,,1773262500,2026-03-11 16:55:00 ET,2026-03-11 16:55:00 ET,24949.5,,SHORT,31,,,,,,,-0.13530247716934118,-0.13530247716934118,-67.6512385846706,-67.6512385846706,49.17696761425264,24588.48380712633,LOSS,2026-03-30T02:38:12.517598+00:00
1773253500|SHORT,1773253500,2026-03-11 14:25:00 ET,2026-03-11 14:25:00 ET,24947.0,,1773254700,2026-03-11 14:45:00 ET,2026-03-11 14:45:00 ET,24943.0,,SHORT,3,,,,,,,-0.009074022365773704,-0.009074022365773704,-4.537011182886852,-4.537011182886852,49.167893591886866,24583.946795943444,LOSS,2026-03-30T01:44:45.481795+00:00
1773269400|SHORT,1773269400,2026-03-11 18:50:00 ET,2026-03-11 18:50:00 ET,24835.5,2026-03-12,1773271800,2026-03-11 19:30:00 ET,2026-03-11 19:30:00 ET,24758.5,2026-03-12,SHORT,8,40.0,24860.5,-365.0,20.0,500.0,signal_flat,3.08,3.08,1540.0,1540.0,52.247893591886864,26123.946795943444,WIN,2026-03-30T04:16:29.560301+00:00
1773277200|SHORT,1773277200,2026-03-11 21:00:00 ET,2026-03-11 21:00:00 ET,24793.25,,1773294000,2026-03-12 01:40:00 ET,2026-03-12 01:40:00 ET,24761.25,,SHORT,54,,,,,,,0.10288621876948234,0.10288621876948234,51.44310938474117,51.44310938474117,52.35077981065635,26175.389905328186,WIN,2026-03-30T02:38:12.517638+00:00
1773287700|SHORT,1773287700,2026-03-11 23:55:00 ET,2026-03-11 23:55:00 ET,24726.5,,1773294000,2026-03-12 01:40:00 ET,2026-03-12 01:40:00 ET,24761.25,,SHORT,19,,,,,,,-0.1657321280069235,-0.1657321280069235,-82.86606400346174,-82.86606400346174,52.185047682649426,26092.523841324724,LOSS,2026-03-30T01:44:45.481824+00:00
1773302100|LONG,1773302100,2026-03-12 03:55:00 ET,2026-03-12 03:55:00 ET,24871.75,,1773318900,2026-03-12 08:35:00 ET,2026-03-12 08:35:00 ET,24816.0,,LONG,55,,,,,,,-0.2490718070823128,-0.2490718070823128,-124.5359035411564,-124.5359035411564,51.93597587556711,25967.987937783568,LOSS,2026-03-30T02:38:12.517668+00:00
1773321300|SHORT,1773321300,2026-03-12 09:15:00 ET,2026-03-12 09:15:00 ET,24784.75,,1773338100,2026-03-12 13:55:00 ET,2026-03-12 13:55:00 ET,24622.75,,SHORT,55,,,,,,,0.622941546193112,0.622941546193112,311.470773096556,311.470773096556,52.55891742176022,26279.458710880124,WIN,2026-03-30T02:38:12.517693+00:00
1773345300|SHORT,1773345300,2026-03-12 15:55:00 ET,2026-03-12 15:55:00 ET,24555.75,,1773348900,2026-03-12 16:55:00 ET,2026-03-12 16:55:00 ET,24570.75,,SHORT,11,,,,,,,-0.08631678922244035,-0.08631678922244035,-43.158394611220174,-43.158394611220174,52.47260063253778,26236.300316268906,LOSS,2026-03-30T02:38:12.517709+00:00
1773366300|LONG,1773366300,2026-03-12 21:45:00 ET,2026-03-12 21:45:00 ET,24627.25,,1773383100,2026-03-13 02:25:00 ET,2026-03-13 02:25:00 ET,24565.5,,LONG,54,,,,,,,-0.2756806373061971,-0.2756806373061971,-137.84031865309854,-137.84031865309854,52.19691999523158,26098.459997615806,LOSS,2026-03-30T02:38:12.517752+00:00
1773385200|SHORT,1773385200,2026-03-13 03:00:00 ET,2026-03-13 03:00:00 ET,24457.0,2026-03-13,1773388800,2026-03-13 04:00:00 ET,2026-03-13 04:00:00 ET,24421.75,2026-03-13,SHORT,12,60.0,24482.0,-370.0,20.0,500.0,signal_flat,1.41,1.41,705.0,705.0,53.60691999523158,26803.459997615806,WIN,2026-03-30T04:16:29.560680+00:00
1773390900|SHORT,1773390900,2026-03-13 04:35:00 ET,2026-03-13 04:35:00 ET,24472.25,2026-03-13,1773391800,2026-03-13 04:50:00 ET,2026-03-13 04:50:00 ET,24497.25,2026-03-13,SHORT,3,15.0,24497.25,-1040.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,52.60691999523158,26303.459997615806,LOSS,2026-03-30T04:16:29.560708+00:00
1773391800|SHORT,1773391800,2026-03-13 04:50:00 ET,2026-03-13 04:50:00 ET,24511.0,2026-03-13,1773392400,2026-03-13 05:00:00 ET,2026-03-13 05:00:00 ET,24536.0,2026-03-13,SHORT,2,10.0,24536.0,-1265.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,51.60691999523158,25803.459997615806,LOSS,2026-03-30T04:16:29.560727+00:00
1773392400|SHORT,1773392400,2026-03-13 05:00:00 ET,2026-03-13 05:00:00 ET,24549.25,2026-03-13,1773393000,2026-03-13 05:10:00 ET,2026-03-13 05:10:00 ET,24532.5,2026-03-13,SHORT,2,10.0,24574.25,-125.0,20.0,500.0,signal_flat,0.67,0.67,335.0,335.0,52.27691999523158,26138.459997615806,WIN,2026-03-30T04:16:29.560749+00:00
1773395100|LONG,1773395100,2026-03-13 05:45:00 ET,2026-03-13 05:45:00 ET,24536.5,,1773411900,2026-03-13 10:25:00 ET,2026-03-13 10:25:00 ET,24672.0,,LONG,55,,,,,,,0.5271032593042513,0.5271032593042513,263.55162965212565,263.55162965212565,52.804023254535835,26402.011627267933,WIN,2026-03-30T02:31:10.514774+00:00
1773618600|LONG,1773618600,2026-03-15 19:50:00 ET,2026-03-15 19:50:00 ET,24454.5,,1773635400,2026-03-16 00:30:00 ET,2026-03-16 00:30:00 ET,24533.0,,LONG,55,,,,,,,0.29590866978812524,0.29590866978812524,147.9543348940626,147.9543348940626,53.09993192432396,26549.965962161998,WIN,2026-03-30T02:38:12.517827+00:00
1773660900|LONG,1773660900,2026-03-16 07:35:00 ET,2026-03-16 07:35:00 ET,24616.0,,1773677700,2026-03-16 12:15:00 ET,2026-03-16 12:15:00 ET,24895.0,,LONG,55,,,,,,,1.108140183853168,1.108140183853168,554.0700919265839,554.0700919265839,54.20807210817713,27104.03605408858,WIN,2026-03-30T02:38:12.517870+00:00
1773684000|LONG,1773684000,2026-03-16 14:00:00 ET,2026-03-16 14:00:00 ET,24913.0,,1773694200,2026-03-16 16:50:00 ET,2026-03-16 16:50:00 ET,24872.5,,LONG,33,,,,,,,-0.1875125703238556,-0.1875125703238556,-93.75628516192779,-93.75628516192779,54.02055953785327,27010.27976892665,LOSS,2026-03-30T02:38:12.517891+00:00
